campaign_contact_id,customer_id,campaign_id,contact_date,campaign_objective,campaign_theme,offer_category,channel,message_variant,delivered_flag,opened_flag,clicked_flag,responded_flag,accepted_offer_flag,unsubscribe_flag,contact_cost,response_delay_days,marketing_consent_lookup,offer_response_check,customer_status_lookup,churn_date_lookup,campaign_timing_check,delivery_open_check,open_click_check,delivery_response_check,post_churn_campaign_flag,consent_issue_flag,offer_response_issue_flag,,
CC000211,C00090,CMP006,2025-03-14,Cross-sell,Product offer,Credit card,Push,C,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.02,1,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000212,C00091,CMP002,2025-10-21,Cross-sell,Product offer,Investment,Push,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000213,C00092,CMP007,2025-05-23,Cross-sell,Product offer,Savings,Push,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000214,C00092,CMP009,2025-02-08,Engagement,Rewards,None,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000215,C00092,CMP001,2025-09-21,Retention,Service recovery,None,Push,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,6,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000216,C00093,CMP010,2025-03-03,Cross-sell,Product offer,Credit card,SMS,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.16,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000217,C00093,CMP003,2025-02-11,Cross-sell,Product offer,Rewards,SMS,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.18,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000218,C00093,CMP002,2025-12-06,Cross-sell,Product offer,Investment,SMS,B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.16,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000219,C00093,CMP002,2025-04-05,Retention,Product offer,Rewards,Push,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000220,C00094,CMP011,2025-12-11,Cross-sell,Product offer,Savings,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000221,C00095,CMP001,2025-02-24,Retention,Service recovery,None,Email,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000222,C00096,CMP008,2025-03-10,Retention,Service recovery,None,Push,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,0,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000223,C00096,CMP012,2025-08-16,Cross-sell,Product offer,Credit card,Call,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7.98,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000224,C00096,CMP004,2025-09-04,Cross-sell,Product offer,Savings,Call,A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7.7,4,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000225,C00097,CMP011,2025-12-02,Retention,Service recovery,Savings,Push,A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.02,6,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000226,C00097,CMP010,2025-04-14,Retention,Service recovery,None,Push,C,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,3,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000227,C00099,CMP010,2025-10-04,Cross-sell,Product offer,Investment,Push,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,12/12/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000228,C00099,CMP009,2025-05-15,Engagement,Financial wellness,None,Email,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Churned,12/12/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000229,C00099,CMP010,2025-04-04,Cross-sell,Product offer,Personal loan,Email,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Churned,12/12/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000230,C00100,CMP011,2025-09-10,Retention,Fee relief,None,Push,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,9/25/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000231,C00100,CMP009,2025-08-20,Cross-sell,Product offer,Rewards,Email,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,9/25/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000232,C00100,CMP011,2025-08-13,Cross-sell,Product offer,Rewards,Push,C,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,9/25/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000233,C00101,CMP010,2025-11-11,Cross-sell,Product offer,Credit card,Push,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000234,C00101,CMP009,2025-02-16,Engagement,Financial wellness,None,Push,A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.02,3,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000235,C00101,CMP001,2025-11-12,Cross-sell,Product offer,Personal loan,Push,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000236,C00104,CMP007,2025-11-25,Retention,Service recovery,Rewards,Push,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,3,TRUE,Valid,Churned,10/19/2025,Post-churn campaign,Valid,Valid,Valid,TRUE,FALSE,FALSE,1,0
CC000237,C00105,CMP004,2025-11-12,Cross-sell,Product offer,Personal loan,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,,TRUE,Valid,Churned,10/22/2025,Post-churn campaign,Valid,Valid,Valid,TRUE,FALSE,FALSE,0,0
CC000238,C00106,CMP011,2025-08-19,Engagement,Rewards,None,Email,A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.05,5,TRUE,Valid,Churned,12/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000239,C00106,CMP002,2025-07-18,Cross-sell,Product offer,Savings,Email,C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,12/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000240,C00106,CMP007,2025-03-22,Retention,Financial wellness,None,Email,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,12/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000241,C00107,CMP011,2025-06-11,Cross-sell,Product offer,Personal loan,Push,C,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,3,TRUE,Valid,Churned,9/12/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000242,C00107,CMP001,2025-02-08,Cross-sell,Product offer,Credit card,Push,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,9/12/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000243,C00107,CMP002,2025-10-23,Cross-sell,Product offer,Savings,Push,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,9/12/2025,Post-churn campaign,Valid,Valid,Valid,TRUE,FALSE,FALSE,0,0
CC000244,C00107,CMP006,2025-03-24,Cross-sell,Product offer,Rewards,SMS,C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.18,,TRUE,Valid,Churned,9/12/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000245,C00107,CMP012,2025-09-05,Cross-sell,Product offer,Credit card,Push,A,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.02,6,TRUE,Valid,Churned,9/12/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000246,C00108,CMP004,2025-09-23,Retention,Rewards,Rewards,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000247,C00108,CMP007,2025-06-23,Retention,Service recovery,None,Branch,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20.33,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000248,C00108,CMP009,2025-11-21,Cross-sell,Product offer,Savings,SMS,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000249,C00109,CMP006,2025-04-24,Engagement,Rewards,Rewards,Push,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,3,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000250,C00110,CMP011,2025-10-10,Engagement,Fee relief,Rewards,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000251,C00110,CMP009,2025-06-02,Cross-sell,Product offer,Savings,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000252,C00110,CMP004,2025-09-14,Retention,Product offer,Rewards,Email,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000253,C00111,CMP006,2025-02-05,Engagement,Rewards,None,Push,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000254,C00111,CMP002,2025-05-07,Engagement,Rewards,Rewards,Push,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000255,C00112,CMP009,2025-08-04,Cross-sell,Product offer,Savings,Branch,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,21,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000256,C00114,CMP006,2025-04-04,Cross-sell,Product offer,Credit card,Push,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,12/23/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000257,C00114,CMP011,2025-07-15,Cross-sell,Product offer,Investment,Push,C,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.02,1,TRUE,Valid,Churned,12/23/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000258,C00114,CMP007,2025-10-04,Cross-sell,Product offer,Savings,Push,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,12/23/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000259,C00114,CMP003,2025-08-17,Retention,Service recovery,None,SMS,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19,,TRUE,Valid,Churned,12/23/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000260,C00114,CMP010,2025-07-21,Retention,Service recovery,None,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,12/23/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000261,C00115,CMP004,2025-03-01,Retention,Product offer,None,Push,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,10/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000262,C00117,CMP008,2025-05-02,Engagement,Rewards,Savings,Push,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000263,C00118,CMP003,2025-03-08,Retention,Fee relief,None,Push,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000264,C00118,CMP006,2025-02-05,Cross-sell,Product offer,Rewards,Push,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000265,C00119,CMP003,2025-03-07,Cross-sell,Product offer,Investment,SMS,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.16,3,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000266,C00119,CMP001,2025-09-05,Retention,Fee relief,Credit card,SMS,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.2,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000267,C00119,CMP002,2025-08-20,Cross-sell,Product offer,Credit card,Call,C,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7.87,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000268,C00120,CMP003,2025-04-21,Cross-sell,Product offer,Savings,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000269,C00120,CMP005,2025-05-11,Retention,Rewards,None,Push,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000270,C00120,CMP005,2025-10-21,Engagement,Rewards,Rewards,Push,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000271,C00120,CMP002,2025-05-04,Engagement,Financial wellness,Rewards,Push,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000272,C00121,CMP011,2025-01-08,Retention,Rewards,Rewards,Push,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,5,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000273,C00122,CMP004,2025-05-06,Cross-sell,Product offer,Personal loan,Call,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7.86,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000274,C00122,CMP012,2025-05-25,Retention,Fee relief,None,SMS,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000275,C00122,CMP003,2025-03-21,Cross-sell,Product offer,Savings,Call,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,8.06,7,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000276,C00124,CMP008,2025-06-15,Cross-sell,Product offer,Personal loan,Email,C,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.05,0,TRUE,Valid,Churned,9/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000277,C00124,CMP001,2025-01-07,Engagement,Rewards,Savings,Call,B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7.62,5,TRUE,Valid,Churned,9/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000278,C00125,CMP008,2025-11-01,Cross-sell,Product offer,Savings,Push,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000279,C00126,CMP006,2025-01-22,Retention,Service recovery,Rewards,Email,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.04,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000280,C00126,CMP009,2025-05-09,Engagement,Rewards,None,Email,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.05,0,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000281,C00126,CMP010,2025-04-16,Cross-sell,Product offer,Credit card,Push,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000282,C00127,CMP004,2025-02-01,Cross-sell,Product offer,Savings,Email,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000283,C00127,CMP005,2025-01-17,Cross-sell,Product offer,Investment,Email,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000284,C00129,CMP007,2025-11-10,Engagement,Rewards,None,SMS,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.21,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000285,C00129,CMP004,2025-02-13,Cross-sell,Product offer,Investment,Push,C,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.02,0,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000286,C00130,CMP003,2025-05-15,Cross-sell,Product offer,Personal loan,Email,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000287,C00130,CMP001,2025-09-04,Engagement,Financial wellness,None,Push,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000288,C00130,CMP011,2025-02-20,Engagement,Rewards,Rewards,Email,B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.06,7,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000289,C00130,CMP012,2025-03-16,Cross-sell,Product offer,Personal loan,Email,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000290,C00131,CMP009,2025-12-09,Retention,Fee relief,Rewards,Email,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,12/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000291,C00131,CMP011,2025-11-16,Cross-sell,Product offer,Personal loan,Push,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,12/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000292,C00131,CMP010,2025-01-15,Engagement,Financial wellness,Savings,Push,C,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.02,2,TRUE,Valid,Churned,12/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000293,C00132,CMP001,2025-06-09,Engagement,Rewards,None,SMS,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Churned,9/10/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000294,C00132,CMP003,2025-12-24,Cross-sell,Product offer,Personal loan,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,,TRUE,Valid,Churned,9/10/2025,Post-churn campaign,Valid,Valid,Valid,TRUE,FALSE,FALSE,0,0
CC000295,C00132,CMP012,2025-03-03,Cross-sell,Product offer,Credit card,Email,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.06,1,TRUE,Valid,Churned,9/10/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000296,C00133,CMP001,2025-07-17,Retention,Fee relief,Rewards,Branch,C,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,21.08,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000297,C00133,CMP003,2025-02-23,Retention,Financial wellness,Savings,Call,A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7.7,7,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000298,C00133,CMP011,2025-12-06,Cross-sell,Product offer,Investment,SMS,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.21,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000299,C00133,CMP006,2025-08-20,Engagement,Financial wellness,Rewards,Branch,B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,22.15,3,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000300,C00134,CMP001,2025-01-10,Cross-sell,Product offer,Personal loan,SMS,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000301,C00134,CMP004,2025-02-10,Retention,Fee relief,None,SMS,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.19,2,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000302,C00134,CMP003,2025-03-22,Engagement,Rewards,Rewards,SMS,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.16,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000303,C00134,CMP005,2025-03-12,Cross-sell,Product offer,Personal loan,Branch,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,17.43,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000304,C00135,CMP008,2025-07-08,Retention,Service recovery,Investment,Call,C,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.89,,TRUE,Valid,Churned,10/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000305,C00135,CMP005,2025-09-17,Cross-sell,Product offer,Savings,Call,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6.95,,TRUE,Valid,Churned,10/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000306,C00135,CMP001,2025-05-07,Retention,Rewards,None,Call,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7.16,,TRUE,Valid,Churned,10/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000307,C00136,CMP002,2025-07-18,Retention,Rewards,None,Push,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000308,C00136,CMP001,2025-12-02,Retention,Fee relief,None,Email,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000309,C00137,CMP004,2025-08-25,Cross-sell,Product offer,Personal loan,SMS,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.22,1,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000310,C00137,CMP001,2025-08-03,Cross-sell,Product offer,Rewards,SMS,A,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.22,5,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000311,C00137,CMP005,2025-11-03,Cross-sell,Product offer,Savings,Push,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000312,C00137,CMP006,2025-01-23,Engagement,Rewards,None,SMS,C,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000313,C00137,CMP003,2025-11-20,Retention,Fee relief,Rewards,SMS,A,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.22,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000314,C00137,CMP004,2025-05-04,Engagement,Financial wellness,None,SMS,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.16,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000315,C00138,CMP007,2025-12-03,Cross-sell,Product offer,Personal loan,Call,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6.09,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000316,C00140,CMP001,2025-09-02,Cross-sell,Product offer,Investment,SMS,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.17,4,TRUE,Valid,Churned,12/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
