customer_id,activity_month,month_end_balance,incoming_amount,outgoing_amount,transaction_count,card_transaction_count,digital_login_count,mobile_app_sessions,branch_visit_count,call_center_contacts,complaints_opened,complaints_resolved,average_resolution_days,failed_transaction_count,inactive_days,service_rating,salary_deposit_flag,product_usage_score,customer_status_lookup,churn_date_lookup,activity_timing_check,card_tx_check,post_churn_flag,customer_value_segment_lookup,customer_status_lookup,salary_deposit_numeric
C00110,2025-04-01,91265.92,19771.62,15238.59,25,13,17,14,0,0,0,0,,0,5,4.4,TRUE,51.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00110,2025-05-01,111588.23,27724.07,36822.71,40,25,21,23,1,1,0,0,,0,5,5,TRUE,69.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00110,2025-06-01,96448.13,25346.05,31402.28,31,16,17,15,1,1,0,0,,0,4,3.9,TRUE,56.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00110,2025-07-01,98768.24,22498.27,19576.07,25,8,23,18,1,0,0,0,,1,9,4.1,TRUE,54.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00110,2025-08-01,89966.26,24610.71,22677.38,41,31,26,20,1,0,0,0,,1,0,3.6,TRUE,77.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00110,2025-09-01,101310.54,22392.03,20122.2,18,6,20,21,0,1,0,0,,2,7,4.1,FALSE,46.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00110,2025-10-01,110258.12,19641.32,15673.64,28,14,18,10,0,0,0,0,,0,5,5,TRUE,54.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00110,2025-11-01,100808.69,19031.13,15473.16,14,10,23,22,1,0,0,0,,0,15,3.8,TRUE,48.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00110,2025-12-01,112761.37,24761.59,25174.06,32,20,27,17,2,0,0,0,,0,4,3.9,TRUE,68.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00111,2025-01-01,-6406.57,13571.25,17675.73,32,1,15,22,0,0,1,1,1.6,1,7,3.2,TRUE,43.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00111,2025-02-01,-5665.53,9304.56,10359.82,34,4,16,25,4,3,0,0,,0,3,3.9,TRUE,47.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00111,2025-03-01,-5933.31,10678.53,12482.93,20,2,21,12,0,1,0,0,,0,2,3.7,FALSE,42.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00111,2025-04-01,-6096.22,10793.92,14848.33,23,0,19,16,1,1,0,0,,0,2,4.1,FALSE,41.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00111,2025-05-01,-4860.65,8719.01,9835.58,23,12,20,20,1,1,0,0,,1,11,3.7,TRUE,47.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00111,2025-06-01,-4872.61,10286.48,12707.83,28,1,19,25,1,0,0,0,,0,0,4.5,FALSE,44.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00111,2025-07-01,-5133.51,9009.26,9987.15,22,2,18,20,1,1,0,0,,0,10,4.2,TRUE,40.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00111,2025-08-01,-6212.07,13222.76,19133.18,30,0,13,21,0,0,0,0,,2,9,4.2,TRUE,40.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00111,2025-09-01,-5082.99,11934.09,13821.16,25,0,14,21,0,1,0,0,,0,1,4.7,TRUE,37.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00111,2025-10-01,-5050.07,10093.41,10328.92,28,0,10,15,0,1,0,0,,1,8,3.8,TRUE,36.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00111,2025-11-01,-4618.64,9426.63,8890.02,26,0,8,18,0,1,0,0,,2,5,4.1,TRUE,32.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00111,2025-12-01,-5060.44,8540.59,10357.9,30,4,22,20,0,0,0,0,,1,9,3.8,FALSE,50.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00112,2025-01-01,41720.87,10030.22,11797.2,67,36,14,12,2,0,0,0,,1,2,4.6,TRUE,76.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00112,2025-02-01,46414.48,9141.24,12848.22,51,29,10,9,0,0,0,0,,0,8,3.7,TRUE,63.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00112,2025-03-01,43241.12,10626.4,9700.05,49,26,9,0,0,0,0,0,,0,3,4,TRUE,60.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00112,2025-04-01,41780.26,11996.78,12703.84,41,31,8,7,0,0,0,0,,1,10,3.3,TRUE,56.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00112,2025-05-01,43469.53,8465.03,10694.54,29,17,12,8,1,1,0,0,,1,2,4.2,TRUE,46.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00112,2025-06-01,37581.17,8642.95,12950.5,45,24,13,11,0,0,0,0,,0,5,4.6,TRUE,60.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00112,2025-07-01,37212.18,9713.58,16202.99,44,27,12,7,1,0,1,1,3.8,1,0,4.3,TRUE,60.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00112,2025-08-01,37271.23,11916.09,17570.38,62,32,6,2,0,0,0,0,,3,6,3,TRUE,67.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00112,2025-09-01,41983.17,8640.14,10342.12,39,20,1,2,0,0,0,0,,0,11,4,TRUE,43.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00112,2025-10-01,36032.33,8294.98,13562.28,44,23,14,15,1,0,0,0,,0,0,4.2,FALSE,60.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00112,2025-11-01,40972.92,11969,13404.46,36,18,7,3,0,0,0,0,,0,1,4,TRUE,46.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00112,2025-12-01,40806.22,10032.29,15524.11,44,26,8,4,1,0,0,0,,1,13,4.4,TRUE,56.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00113,2025-01-01,46109.17,11679.35,16207.05,53,7,8,17,0,2,0,0,,0,9,4.9,TRUE,53.2,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00113,2025-02-01,51897.86,15112.97,16972.78,37,0,7,7,2,1,1,1,1.9,0,6,4,TRUE,39,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00113,2025-03-01,45423.37,11772.77,11344.85,38,0,9,15,0,0,0,0,,0,12,4.2,TRUE,41.5,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00113,2025-04-01,58494.41,13005.27,12388.06,30,1,13,11,0,0,0,0,,0,0,3.4,TRUE,40.6,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00113,2025-05-01,53902.65,12128.64,17656.83,53,5,6,3,0,1,0,0,,0,0,4.2,TRUE,50.5,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00113,2025-06-01,49523.7,14817.45,15286.83,54,7,2,0,2,1,0,0,,3,7,3.9,TRUE,48.3,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00113,2025-07-01,52413.76,14343.09,16305.61,47,5,6,1,0,1,0,0,,0,4,3.3,TRUE,46.7,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00113,2025-08-01,41110.73,15404.93,20088.92,38,0,6,10,1,0,1,0,,1,4,3.6,TRUE,38.7,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00113,2025-09-01,52373.59,11395.99,15961.31,45,5,9,16,2,0,0,1,9.4,1,7,3.2,TRUE,48.2,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00113,2025-10-01,47203.46,9869.23,12317.58,29,0,8,8,1,0,0,0,,0,9,3.9,FALSE,34.8,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00113,2025-11-01,49028.12,14697.42,20551.5,28,2,9,10,0,0,0,0,,0,9,4.3,TRUE,36,Churned,11/24/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00113,2025-12-01,47086.51,13648.88,12755.16,34,0,12,15,0,0,0,0,,3,5,2.9,TRUE,41.7,Churned,11/24/2025,Post-churn activity,Valid,TRUE,High Value,Churned,1
C00114,2025-01-01,24100.47,12028.32,21067.22,58,36,20,24,3,0,0,0,,0,1,5,TRUE,89.4,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00114,2025-02-01,27607.39,14725.47,17914.09,54,30,20,23,0,0,1,1,1.7,0,9,,TRUE,84.6,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00114,2025-03-01,26183.96,16895.13,22161.6,34,19,12,13,0,0,0,0,,1,0,4.6,TRUE,59.4,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00114,2025-04-01,27262.26,14452.8,15823.54,43,29,13,21,0,0,1,1,5.3,1,11,4.4,FALSE,70.6,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00114,2025-05-01,26435.19,14356.69,11398.55,46,23,9,13,0,0,0,0,,0,6,4,TRUE,66,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00114,2025-06-01,26303.7,17843.05,26097.1,52,28,15,13,3,0,0,0,,4,0,4.3,TRUE,77.7,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00114,2025-07-01,27669.34,10586.45,17340.9,60,35,23,27,1,0,0,0,,1,5,3.9,TRUE,93.5,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00114,2025-08-01,24989.96,12983.05,16647.07,59,30,23,31,1,0,0,0,,0,1,4.9,TRUE,90.5,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00114,2025-09-01,22294.79,16947.44,20138.9,47,28,17,29,0,0,0,0,,0,5,4.7,TRUE,76.4,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00114,2025-10-01,23826.41,14409,14245.58,32,14,10,14,2,1,0,0,,1,7,4.4,TRUE,54,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00114,2025-11-01,27006.73,12664.67,12338.77,40,23,18,24,1,1,0,0,,0,1,4.2,FALSE,70.6,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00114,2025-12-01,20879,15448.19,17562.59,45,24,18,22,0,1,0,0,,2,8,4,TRUE,74.3,Churned,12/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00115,2025-01-01,25005.73,8669.47,9344.04,36,0,19,18,0,2,0,0,,0,0,4.1,TRUE,49.5,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00115,2025-02-01,24334.97,11287.49,8741.97,30,0,13,21,1,1,0,0,,0,2,3.8,TRUE,40.1,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00115,2025-03-01,23001.98,12059.77,16846.64,35,4,11,13,2,0,0,0,,1,4,,TRUE,43.3,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00115,2025-04-01,22849.8,7654.24,6752.55,20,0,13,21,0,0,0,0,,0,17,3.6,TRUE,33.8,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00115,2025-05-01,19383.14,7962,8212.88,31,6,5,0,1,1,1,0,,1,12,3.9,TRUE,36,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00115,2025-06-01,18496.54,10047.43,12193.45,20,4,2,2,0,0,0,1,1.9,1,10,3.6,TRUE,25.4,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00115,2025-07-01,15856.02,12929.77,13309.35,27,0,17,22,0,0,0,0,,0,3,3.4,TRUE,42,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00115,2025-08-01,18177.52,9205.91,11111.6,17,0,7,8,0,0,1,0,,0,16,3.1,TRUE,26.3,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00115,2025-09-01,10637.63,8625.19,8642.07,14,3,15,16,0,0,1,2,4.2,0,13,2.8,FALSE,33.2,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00115,2025-10-01,10028.03,10522.46,12903.48,25,3,10,9,0,3,0,0,,1,5,3.5,TRUE,35.5,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00115,2025-11-01,9031.64,7504.19,7193.89,14,2,11,11,0,2,0,0,,0,16,2.9,TRUE,29,Churned,10/15/2025,Post-churn activity,Valid,TRUE,High Value,Churned,1
C00115,2025-12-01,8554.17,11985.34,13217.89,24,0,8,16,0,2,0,0,,1,9,3.3,TRUE,31.7,Churned,10/15/2025,Post-churn activity,Valid,TRUE,High Value,Churned,1
C00116,2025-01-01,55561.66,16095.82,18934.73,38,20,19,10,0,2,1,0,,0,4,2.8,TRUE,64.4,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00116,2025-02-01,57793.35,17203.85,17176.97,48,30,22,20,2,1,0,0,,0,9,3.7,TRUE,78.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00116,2025-03-01,62196.02,18136.23,15260.97,36,25,24,21,1,0,0,1,3.4,1,0,3.6,TRUE,70.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00116,2025-04-01,61419.23,14501.58,16288.91,43,25,25,19,1,1,0,0,,0,0,4.4,FALSE,75.5,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00116,2025-05-01,69405.18,17272.5,14022.24,29,19,22,19,0,0,0,0,,0,1,2.7,TRUE,61.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00116,2025-06-01,69751.53,11581.57,15853.57,32,19,21,17,1,3,0,0,,3,4,3.5,TRUE,62.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00116,2025-07-01,63144.19,19862.53,18956.09,44,23,23,26,1,0,0,0,,0,0,2.9,TRUE,73.3,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00116,2025-08-01,76782.79,18747.89,21843.06,49,29,25,30,0,0,1,1,5.4,0,3,3.2,TRUE,81.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00116,2025-09-01,83948.96,15239.67,18527.13,26,17,20,23,1,0,0,0,,0,7,2.7,TRUE,56.4,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00116,2025-10-01,64455.68,18910.68,14106.92,22,14,29,18,2,0,0,0,,0,5,4.1,TRUE,60.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00116,2025-11-01,78025.34,18653.16,20770.17,57,30,38,34,0,0,0,0,,0,12,3.3,TRUE,91.3,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00116,2025-12-01,86425.14,12237.55,16784.37,26,16,34,33,1,0,0,0,,1,11,2.9,TRUE,65.3,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00117,2025-01-01,32149.84,10238.95,13563.41,49,38,13,16,2,2,1,0,,1,4,3.5,TRUE,68.2,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00117,2025-02-01,37488.76,6158.52,7270.13,33,20,18,26,0,1,0,0,,0,2,2.8,TRUE,55.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00117,2025-03-01,38686.26,9693.52,15044.75,46,26,8,7,2,1,2,1,5.9,2,0,2.8,TRUE,57.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00117,2025-04-01,36659.87,7588.41,7718.53,45,18,15,11,0,1,1,0,,0,12,3.3,TRUE,59.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00117,2025-05-01,32101.37,10246.93,15078.32,43,23,15,17,0,1,0,2,6.2,2,1,,TRUE,60.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00117,2025-06-01,28913.81,6749.35,11429.23,37,17,8,8,0,4,3,1,8.7,3,8,2.6,TRUE,47.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00117,2025-07-01,27647.07,6984.5,7851.78,50,23,12,14,1,2,1,1,7.2,1,2,3.3,FALSE,62.4,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00117,2025-08-01,32663.75,9297.2,10799.55,52,31,9,12,1,1,0,1,7,2,4,4,TRUE,64.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00117,2025-09-01,28684.8,6883.16,6039.52,37,31,11,11,1,0,2,1,9.4,2,2,3.2,TRUE,56.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00117,2025-10-01,28783.55,5990.32,6300.33,31,10,19,20,1,2,0,2,10.4,2,1,2.9,TRUE,50.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00117,2025-11-01,31777.06,6384.17,9002.95,48,28,10,12,1,3,1,1,17,3,4,3.4,FALSE,61.5,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00117,2025-12-01,26747.48,10096.07,13284.35,50,35,11,15,3,0,0,0,,1,1,3.7,TRUE,66.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00118,2025-01-01,28790.95,12181.1,17266.12,66,38,19,28,1,0,0,0,,0,3,2.3,FALSE,85.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00118,2025-02-01,33388.33,17319.48,16654.14,44,30,19,18,2,4,1,0,,0,0,1.8,TRUE,72.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00118,2025-03-01,32487.12,14674.45,15396.01,42,20,22,29,1,3,1,0,,2,0,2.4,TRUE,69.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00118,2025-04-01,30046.77,17741.31,17251.31,45,28,16,21,3,2,1,2,7.2,0,3,1.6,TRUE,69.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00118,2025-05-01,33646.04,14294.59,14829.53,43,19,28,35,1,1,1,2,10.6,2,2,1.2,TRUE,75.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00118,2025-06-01,32847.21,20133.41,26516.18,57,33,20,25,1,0,0,0,,3,11,2.2,TRUE,83.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00118,2025-07-01,34690.44,16479.84,15971.49,53,36,19,27,1,1,1,0,,2,0,2.8,TRUE,80.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00118,2025-08-01,24100.19,11125.76,15444.16,42,19,20,43,1,2,1,1,9.3,0,0,2.9,FALSE,67.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00118,2025-09-01,26825.82,12503.65,16752.51,51,32,16,15,3,0,1,0,,0,2,2.4,TRUE,75.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00118,2025-10-01,31184.05,20685.5,27450.29,53,27,13,15,2,2,1,0,,3,10,1.8,TRUE,71.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00118,2025-11-01,25148.23,18679.52,19793.64,37,22,20,28,3,3,1,0,,4,0,2.1,TRUE,65.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00118,2025-12-01,27180.26,13942.09,20129.04,27,13,17,15,1,3,2,3,13.9,1,0,1.7,FALSE,52.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00119,2025-01-01,43844.97,14346.32,21679.82,77,49,5,1,2,1,0,0,,2,4,3.1,TRUE,72.2,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00119,2025-02-01,46195.92,13325.17,19108.64,67,37,0,0,0,2,0,0,,1,0,3.5,TRUE,67.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00119,2025-03-01,47166.93,15433.23,13806.29,59,28,0,0,0,0,0,0,,1,16,3.5,TRUE,63.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00119,2025-04-01,45451.57,11789.36,16851.17,59,38,5,8,1,1,0,0,,0,12,3.6,TRUE,71.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00119,2025-05-01,46328.39,9856.33,14214.63,55,35,3,0,0,1,0,0,,0,0,3.1,TRUE,67.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00119,2025-06-01,45026.82,12099.17,20293.76,57,35,0,5,0,1,0,0,,2,7,2.9,TRUE,65.6,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00119,2025-07-01,41176.82,10977.27,11531.53,54,30,0,1,2,0,0,0,,0,8,3.1,FALSE,61.4,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00119,2025-08-01,43735.42,16955.49,19474.28,62,41,2,0,1,0,0,0,,0,0,3.5,TRUE,69.4,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00119,2025-09-01,43140.55,15503.19,14628.14,45,30,2,0,1,0,0,0,,1,11,3.5,TRUE,57.6,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00119,2025-10-01,45517.68,11176.31,12880.41,34,19,0,3,0,0,0,0,,0,9,3.8,TRUE,43.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00119,2025-11-01,46621.65,8815.54,11223.83,53,32,0,12,0,0,0,0,,1,11,3.3,FALSE,61.7,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00119,2025-12-01,39835.05,13484.91,11415.21,59,26,2,2,0,0,0,0,,0,3,3.2,TRUE,64.6,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-01-01,68689.39,16527.59,20074.71,73,46,15,18,1,1,0,0,,1,7,4.7,TRUE,81.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-02-01,77261.66,18867.84,16459.78,70,39,11,11,0,0,0,0,,1,13,4.4,TRUE,77.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-03-01,71630.78,12537.94,17588.9,66,37,14,15,1,0,0,0,,0,0,4.9,TRUE,80.6,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-04-01,65655.57,14597.9,17198.87,63,35,15,11,0,1,1,1,7.3,3,5,4.5,TRUE,81.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-05-01,73893.41,18377.42,23396.26,67,41,9,1,0,0,0,0,,2,1,4.2,TRUE,75.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-06-01,71487.41,20446.39,17398.32,62,32,16,22,0,0,0,0,,0,6,5,TRUE,81.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-07-01,69594.86,20898.83,24955.86,71,40,11,7,1,0,0,0,,1,8,4.6,TRUE,77.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-08-01,62642.17,21105.43,26335.52,69,48,13,11,1,1,0,0,,0,4,3.9,TRUE,79.6,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-09-01,72279.85,12846.14,16535.82,70,45,9,10,1,0,0,0,,0,3,4.4,TRUE,75.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-10-01,64604.21,12384.54,15946.55,46,31,15,22,1,1,0,0,,3,6,3.8,TRUE,70.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-11-01,62308.55,15965.96,18573.12,71,39,11,7,0,1,0,0,,0,1,3.8,TRUE,77.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00120,2025-12-01,62760.78,15975.87,19940.5,67,43,7,9,1,0,0,0,,1,12,5,TRUE,74,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00121,2025-01-01,20458.65,10460.54,13211.21,18,2,5,0,0,0,0,0,,0,20,3.7,TRUE,21.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00121,2025-02-01,22719.46,16100.76,11632.4,18,0,8,19,2,1,0,0,,0,17,3.2,TRUE,23.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00121,2025-03-01,19374.13,16846.96,18788.54,17,2,11,19,4,0,0,0,,0,8,3.2,TRUE,26.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00121,2025-04-01,20402.25,9950.82,10868.44,17,2,2,3,4,0,0,0,,0,12,2.5,TRUE,18,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00121,2025-05-01,15788.55,8013.1,9612.49,30,1,5,0,2,0,0,0,,0,8,4.1,FALSE,28.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00121,2025-06-01,16904.83,15657.79,16852,13,4,11,2,0,1,0,0,,0,14,3.8,TRUE,24.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00121,2025-07-01,20464.26,11958.41,13455.82,14,4,16,6,4,0,1,1,1.3,0,14,3.7,TRUE,30.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00121,2025-08-01,23089.99,11908.49,14131.18,19,3,2,0,4,0,0,0,,1,15,3.2,TRUE,19.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00121,2025-09-01,20627.17,9844.65,6963.91,20,5,1,0,3,0,0,0,,1,12,3.3,FALSE,20.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00121,2025-10-01,22263.93,10961.9,11137.47,16,5,0,5,2,0,0,0,,0,17,3.5,TRUE,16.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00121,2025-11-01,17042.47,10149.18,9050.51,5,4,10,16,1,0,0,0,,0,22,3.6,TRUE,18.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00121,2025-12-01,16643.32,17424.92,12555.03,16,2,4,7,1,0,1,0,,0,25,3.6,TRUE,19.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00122,2025-01-01,34940.02,11824.51,12892.18,42,1,17,10,3,0,0,0,,2,2,3,TRUE,56.4,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00122,2025-02-01,37991.82,8999.47,14083.34,63,8,20,24,0,1,0,0,,1,0,4.1,TRUE,73.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00122,2025-03-01,36617.14,8810.36,14210.78,56,2,14,17,1,0,0,0,,0,0,3.4,TRUE,62.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00122,2025-04-01,38304.43,7431.79,8688.29,44,3,15,17,0,1,0,0,,0,1,3.1,TRUE,56.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00122,2025-05-01,38343.93,8138.61,10816.04,49,5,16,17,0,0,0,0,,2,3,2.3,TRUE,61.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00122,2025-06-01,37069.3,8927.23,10210.61,63,3,15,16,0,1,0,0,,0,6,3.2,TRUE,66.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00122,2025-07-01,43108.8,8363.42,10819.78,64,7,15,18,0,0,0,0,,1,0,3.2,TRUE,68.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00122,2025-08-01,42922.56,11908.47,9790.7,51,6,17,13,0,1,0,0,,1,1,3.1,TRUE,64.4,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00122,2025-09-01,48279.69,11274.14,14904.26,64,6,20,17,0,0,0,0,,0,8,2.1,TRUE,72.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00122,2025-10-01,50470.18,6661.19,10870.95,60,7,18,15,1,0,0,0,,0,0,3.9,TRUE,71.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
